Player_ID,Player_Name,Team_ID,Team_Name,Season,Competition,Position,Age,Nationality,In_Squad,Appearences,Goals,Assists,Minutes_played
462250,João Félix,5,Associazione Calcio Milan,2024/2025,italy-cup,Second Striker,26,Portugal,1,4,1,0,76
462250,João Félix,5,Associazione Calcio Milan,2024/2025,uefa-champions-league,Second Striker,26,Portugal,1,2,0,0,180
462250,João Félix,5,Associazione Calcio Milan,2024/2025,serie-a,Second Striker,26,Portugal,1,15,2,1,760
462250,João Félix,631,Chelsea Football Club,2024/2025,fa-cup,Second Striker,26,Portugal,1,1,2,0,90
462250,João Félix,631,Chelsea Football Club,2024/2025,premier-league,Second Striker,26,Portugal,1,12,1,1,363
46252,Ibrahim Sehic,3216,Mersin Talimyurdu SK,2012/2013,super-lig,Goalkeeper,37,Bosnia-Herzegovina,1,14,0,0,1260
46252,Ibrahim Sehic,39722,Erzurumspor FK,2018/2019,super-lig,Goalkeeper,37,Bosnia-Herzegovina,1,32,0,0,2880
46252,Ibrahim Sehic,2293,Konyaspor,2020/2021,super-lig,Goalkeeper,37,Bosnia-Herzegovina,1,29,0,0,2610
46252,Ibrahim Sehic,2293,Konyaspor,2021/2022,super-lig,Goalkeeper,37,Bosnia-Herzegovina,1,37,0,0,3330
46252,Ibrahim Sehic,2293,Konyaspor,2022/2023,uefa-conference-league-qualifiers,Goalkeeper,37,Bosnia-Herzegovina,1,4,0,0,360
46252,Ibrahim Sehic,2293,Konyaspor,2022/2023,super-lig,Goalkeeper,37,Bosnia-Herzegovina,1,29,0,0,2609
465955,Marcin Bulka,583,Paris Saint-Germain Football Club,2019/2020,ligue-1,Goalkeeper,26,Poland,1,1,0,0,90
465955,Marcin Bulka,583,Paris Saint-Germain Football Club,2020/2021,ligue-1,Goalkeeper,26,Poland,1,1,0,0,90
465955,Marcin Bulka,7077,,2020/2021,copa-del-rey,Goalkeeper,26,Poland,1,1,0,0,90
465955,Marcin Bulka,417,Olympique Gymnaste Club Nice Côte d'Azur,2021/2022,ligue-1,Goalkeeper,26,Poland,1,1,0,0,90
465955,Marcin Bulka,417,Olympique Gymnaste Club Nice Côte d'Azur,2022/2023,ligue-1,Goalkeeper,26,Poland,1,2,0,0,180
465955,Marcin Bulka,417,Olympique Gymnaste Club Nice Côte d'Azur,2023/2024,ligue-1,Goalkeeper,26,Poland,1,34,0,0,3060
465955,Marcin Bulka,417,Olympique Gymnaste Club Nice Côte d'Azur,2024/2025,uefa-europa-league,Goalkeeper,26,Poland,1,6,0,0,540
465955,Marcin Bulka,417,Olympique Gymnaste Club Nice Côte d'Azur,2024/2025,ligue-1,Goalkeeper,26,Poland,1,34,0,0,3060
471582,Zaydou Youssouf,40,FC Girondins Bordeaux,2016/2017,ligue-1,Central Midfield,26,Comoros,1,2,0,0,69
471582,Zaydou Youssouf,40,FC Girondins Bordeaux,2017/2018,ligue-1,Central Midfield,26,Comoros,1,6,0,0,128
471582,Zaydou Youssouf,40,FC Girondins Bordeaux,2018/2019,uefa-europa-league,Central Midfield,26,Comoros,1,2,0,0,99
471582,Zaydou Youssouf,40,FC Girondins Bordeaux,2018/2019,uefa-europa-league-qualifying,Central Midfield,26,Comoros,1,6,1,0,397
471582,Zaydou Youssouf,40,FC Girondins Bordeaux,2018/2019,ligue-1,Central Midfield,26,Comoros,1,11,0,0,422
471582,Zaydou Youssouf,618,AS Saint-Étienne,2019/2020,uefa-europa-league,Central Midfield,26,Comoros,1,6,0,0,467
471582,Zaydou Youssouf,618,AS Saint-Étienne,2019/2020,ligue-1,Central Midfield,26,Comoros,1,16,0,0,1074
471582,Zaydou Youssouf,618,AS Saint-Étienne,2020/2021,ligue-1,Central Midfield,26,Comoros,1,29,1,1,1222
471582,Zaydou Youssouf,618,AS Saint-Étienne,2021/2022,ligue-1,Central Midfield,26,Comoros,1,30,1,0,1557
471582,Zaydou Youssouf,3329,Futebol Clube de Famalicão,2022/2023,liga-portugal,Central Midfield,26,Comoros,1,32,2,0,2158
471582,Zaydou Youssouf,3329,Futebol Clube de Famalicão,2022/2023,allianz-cup,Central Midfield,26,Comoros,1,4,0,0,196
471582,Zaydou Youssouf,3329,Futebol Clube de Famalicão,2023/2024,liga-portugal,Central Midfield,26,Comoros,1,32,2,1,2774
471582,Zaydou Youssouf,3329,Futebol Clube de Famalicão,2024/2025,liga-portugal,Central Midfield,26,Comoros,1,17,2,0,1345
471582,Zaydou Youssouf,16430,,2025/2026,africa-cup-of-nations,Central Midfield,26,Comoros,1,3,0,0,241
485729,Fashion Sakala,2861,KV Oostende,2018/2019,jupiler-pro-league,Centre-Forward,29,Zambia,1,24,3,0,1143
485729,Fashion Sakala,2861,KV Oostende,2019/2020,jupiler-pro-league,Centre-Forward,29,Zambia,1,28,8,3,2247
485729,Fashion Sakala,2861,KV Oostende,2020/2021,jupiler-pro-league,Centre-Forward,29,Zambia,1,28,13,3,2195
485729,Fashion Sakala,124,Rangers Football Club,2021/2022,uefa-champions-league-qualifying,Centre-Forward,29,Zambia,1,2,0,0,55
485729,Fashion Sakala,124,Rangers Football Club,2021/2022,uefa-europa-league,Centre-Forward,29,Zambia,1,11,0,0,390
485729,Fashion Sakala,124,Rangers Football Club,2021/2022,scottish-premiership,Centre-Forward,29,Zambia,1,26,7,2,1168
485729,Fashion Sakala,124,Rangers Football Club,2021/2022,scottish-fa-cup,Centre-Forward,29,Zambia,1,5,3,1,231
485729,Fashion Sakala,124,Rangers Football Club,2022/2023,uefa-champions-league,Centre-Forward,29,Zambia,1,4,0,0,235
485729,Fashion Sakala,124,Rangers Football Club,2022/2023,uefa-champions-league-qualifying,Centre-Forward,29,Zambia,1,1,0,0,1
485729,Fashion Sakala,124,Rangers Football Club,2022/2023,scottish-premiership,Centre-Forward,29,Zambia,1,24,8,8,1410
485729,Fashion Sakala,124,Rangers Football Club,2022/2023,scottish-fa-cup,Centre-Forward,29,Zambia,1,3,0,0,178
485729,Fashion Sakala,3703,,2025/2026,africa-cup-of-nations,Centre-Forward,29,Zambia,1,2,0,0,147
486624,Musa Barrow,800,Atalanta Bergamasca Calcio S.p.a.,2017/2018,italy-cup,Left Winger,27,The Gambia,1,2,0,0,15
486624,Musa Barrow,800,Atalanta Bergamasca Calcio S.p.a.,2017/2018,serie-a,Left Winger,27,The Gambia,1,12,3,1,443
486624,Musa Barrow,800,Atalanta Bergamasca Calcio S.p.a.,2018/2019,italy-cup,Left Winger,27,The Gambia,1,2,0,0,9
486624,Musa Barrow,800,Atalanta Bergamasca Calcio S.p.a.,2018/2019,uefa-europa-league-qualifying,Left Winger,27,The Gambia,1,6,4,2,358
486624,Musa Barrow,800,Atalanta Bergamasca Calcio S.p.a.,2018/2019,serie-a,Left Winger,27,The Gambia,1,22,1,0,590
486624,Musa Barrow,1025,Bologna Football Club 1909,2019/2020,serie-a,Left Winger,27,The Gambia,1,9,4,1,619
486624,Musa Barrow,800,Atalanta Bergamasca Calcio S.p.a.,2019/2020,uefa-champions-league,Left Winger,27,The Gambia,1,1,0,0,2
486624,Musa Barrow,800,Atalanta Bergamasca Calcio S.p.a.,2019/2020,serie-a,Left Winger,27,The Gambia,1,7,0,2,185
486624,Musa Barrow,1025,Bologna Football Club 1909,2020/2021,italy-cup,Left Winger,27,The Gambia,1,2,1,0,156
486624,Musa Barrow,1025,Bologna Football Club 1909,2020/2021,serie-a,Left Winger,27,The Gambia,1,47,13,12,3668
486624,Musa Barrow,1025,Bologna Football Club 1909,2021/2022,italy-cup,Left Winger,27,The Gambia,1,1,0,0,37
486624,Musa Barrow,1025,Bologna Football Club 1909,2021/2022,serie-a,Left Winger,27,The Gambia,1,34,6,7,2147
486624,Musa Barrow,1025,Bologna Football Club 1909,2022/2023,italy-cup,Left Winger,27,The Gambia,1,3,0,0,154
486624,Musa Barrow,1025,Bologna Football Club 1909,2022/2023,serie-a,Left Winger,27,The Gambia,1,32,3,8,1969
490223,Ibrahima Koné,1158,Football Club Lorient-Bretagne Sud,2021/2022,ligue-1,Centre-Forward,26,Mali,1,16,5,1,726
490223,Ibrahima Koné,1158,Football Club Lorient-Bretagne Sud,2022/2023,ligue-1,Centre-Forward,26,Mali,1,37,7,1,1567
490223,Ibrahima Koné,1158,Football Club Lorient-Bretagne Sud,2023/2024,ligue-1,Centre-Forward,26,Mali,1,1,0,0,31
490223,Ibrahima Koné,3302,UD Almería,2023/2024,laliga,Centre-Forward,26,Mali,1,9,0,0,273
49499,Georginio Wijnaldum,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2012/2013,uefa-europa-league,Central Midfield,35,Netherlands,1,4,1,0,360
49499,Georginio Wijnaldum,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2012/2013,uefa-europa-league-qualifying,Central Midfield,35,Netherlands,1,1,3,0,90
49499,Georginio Wijnaldum,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2012/2013,eredivisie,Central Midfield,35,Netherlands,1,33,14,5,2302
49499,Georginio Wijnaldum,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2012/2013,knvb-beker,Central Midfield,35,Netherlands,1,6,1,3,358
49499,Georginio Wijnaldum,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2012/2013,johan-cruijff-schaal,Central Midfield,35,Netherlands,1,1,1,0,16
49499,Georginio Wijnaldum,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2013/2014,uefa-champions-league-qualifying,Central Midfield,35,Netherlands,1,4,0,1,360
49499,Georginio Wijnaldum,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2013/2014,eredivisie,Central Midfield,35,Netherlands,1,11,4,0,876
49499,Georginio Wijnaldum,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2014/2015,uefa-europa-league,Central Midfield,35,Netherlands,1,7,2,1,549
49499,Georginio Wijnaldum,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2014/2015,uefa-europa-league-qualifying,Central Midfield,35,Netherlands,1,1,0,0,90
49499,Georginio Wijnaldum,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2014/2015,eredivisie,Central Midfield,35,Netherlands,1,33,14,4,2878
49499,Georginio Wijnaldum,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2014/2015,knvb-beker,Central Midfield,35,Netherlands,1,3,2,1,186
49499,Georginio Wijnaldum,762,Newcastle United Football Club,2015/2016,fa-cup,Central Midfield,35,Netherlands,1,1,0,0,90
49499,Georginio Wijnaldum,762,Newcastle United Football Club,2015/2016,premier-league,Central Midfield,35,Netherlands,1,38,11,5,3168
49499,Georginio Wijnaldum,31,Liverpool Football Club,2016/2017,fa-cup,Central Midfield,35,Netherlands,1,1,0,0,90
49499,Georginio Wijnaldum,31,Liverpool Football Club,2016/2017,premier-league,Central Midfield,35,Netherlands,1,36,6,9,2978
49499,Georginio Wijnaldum,31,Liverpool Football Club,2017/2018,uefa-champions-league,Central Midfield,35,Netherlands,1,12,1,2,850
49499,Georginio Wijnaldum,31,Liverpool Football Club,2017/2018,uefa-champions-league-qualifying,Central Midfield,35,Netherlands,1,2,0,0,180
49499,Georginio Wijnaldum,31,Liverpool Football Club,2017/2018,fa-cup,Central Midfield,35,Netherlands,1,2,0,0,110
49499,Georginio Wijnaldum,31,Liverpool Football Club,2017/2018,premier-league,Central Midfield,35,Netherlands,1,33,1,2,2387
49499,Georginio Wijnaldum,31,Liverpool Football Club,2018/2019,uefa-champions-league,Central Midfield,35,Netherlands,1,12,2,1,971
49499,Georginio Wijnaldum,31,Liverpool Football Club,2018/2019,premier-league,Central Midfield,35,Netherlands,1,35,3,0,2736
49499,Georginio Wijnaldum,31,Liverpool Football Club,2019/2020,uefa-champions-league,Central Midfield,35,Netherlands,1,8,2,0,550
49499,Georginio Wijnaldum,31,Liverpool Football Club,2019/2020,premier-league,Central Midfield,35,Netherlands,1,30,3,0,2447
49499,Georginio Wijnaldum,31,Liverpool Football Club,2019/2020,community-shield,Central Midfield,35,Netherlands,1,1,0,0,90
49499,Georginio Wijnaldum,31,Liverpool Football Club,2019/2020,uefa-super-cup,Central Midfield,35,Netherlands,1,1,0,0,56
49499,Georginio Wijnaldum,31,Liverpool Football Club,2020/2021,uefa-champions-league,Central Midfield,35,Netherlands,1,9,0,0,720
49499,Georginio Wijnaldum,31,Liverpool Football Club,2020/2021,fa-cup,Central Midfield,35,Netherlands,1,2,1,0,152
49499,Georginio Wijnaldum,31,Liverpool Football Club,2020/2021,premier-league,Central Midfield,35,Netherlands,1,45,3,0,3449
49499,Georginio Wijnaldum,31,Liverpool Football Club,2020/2021,community-shield,Central Midfield,35,Netherlands,1,1,0,0,90
49499,Georginio Wijnaldum,583,Paris Saint-Germain Football Club,2021/2022,uefa-champions-league,Central Midfield,35,Netherlands,1,5,2,0,261
49499,Georginio Wijnaldum,583,Paris Saint-Germain Football Club,2021/2022,ligue-1,Central Midfield,35,Netherlands,1,31,1,3,1651
49499,Georginio Wijnaldum,583,Paris Saint-Germain Football Club,2021/2022,trophee-des-champions,Central Midfield,35,Netherlands,1,1,0,0,19
49499,Georginio Wijnaldum,12,Associazione Sportiva Roma,2022/2023,uefa-europa-league,Central Midfield,35,Netherlands,1,9,0,0,321
49499,Georginio Wijnaldum,12,Associazione Sportiva Roma,2022/2023,serie-a,Central Midfield,35,Netherlands,1,14,2,1,773
496357,Mehdi Boudjemaa,7775,Hatayspor,2021/2022,super-lig,Central Midfield,28,Algeria,1,29,0,1,1766
496357,Mehdi Boudjemaa,7775,Hatayspor,2022/2023,super-lig,Central Midfield,28,Algeria,1,19,0,0,1087
496357,Mehdi Boudjemaa,7775,Hatayspor,2023/2024,super-lig,Central Midfield,28,Algeria,1,16,1,0,638
509897,Hassan Tambakti,1114,Al-Hilal Saudi Football Club,2024/2025,fifa-klub-wm,Centre-Back,27,Saudi Arabia,1,3,0,0,255
509911,Nasser Al-Dawsari,1114,Al-Hilal Saudi Football Club,2024/2025,fifa-klub-wm,Central Midfield,27,Saudi Arabia,1,3,0,1,255
509911,Nasser Al-Dawsari,1114,Al-Hilal Saudi Football Club,2025/2026,fifa-klub-wm,Central Midfield,27,Saudi Arabia,1,2,0,0,189
520392,Michael,614,Clube de Regatas do Flamengo,2024/2025,fifa-klub-wm,Left Winger,30,Brazil,1,3,0,0,49
524481,Roger Ibañez,800,Atalanta Bergamasca Calcio S.p.a.,2018/2019,serie-a,Centre-Back,27,Brazil,1,1,0,0,1
524481,Roger Ibañez,12,Associazione Sportiva Roma,2019/2020,serie-a,Centre-Back,27,Brazil,1,1,0,0,90
524481,Roger Ibañez,800,Atalanta Bergamasca Calcio S.p.a.,2019/2020,uefa-champions-league,Centre-Back,27,Brazil,1,1,0,0,19
524481,Roger Ibañez,12,Associazione Sportiva Roma,2020/2021,italy-cup,Centre-Back,27,Brazil,1,1,0,0,25
524481,Roger Ibañez,12,Associazione Sportiva Roma,2020/2021,uefa-europa-league,Centre-Back,27,Brazil,1,10,2,0,665
524481,Roger Ibañez,12,Associazione Sportiva Roma,2020/2021,serie-a,Centre-Back,27,Brazil,1,38,0,2,2926
524481,Roger Ibañez,12,Associazione Sportiva Roma,2021/2022,italy-cup,Centre-Back,27,Brazil,1,2,0,0,135
524481,Roger Ibañez,12,Associazione Sportiva Roma,2021/2022,uefa-conference-league-qualifiers,Centre-Back,27,Brazil,1,2,0,0,180
524481,Roger Ibañez,12,Associazione Sportiva Roma,2021/2022,serie-a,Centre-Back,27,Brazil,1,34,3,0,2888
524481,Roger Ibañez,12,Associazione Sportiva Roma,2022/2023,italy-cup,Centre-Back,27,Brazil,1,2,0,0,180
524481,Roger Ibañez,12,Associazione Sportiva Roma,2022/2023,uefa-europa-league,Centre-Back,27,Brazil,1,13,0,0,1113
524481,Roger Ibañez,12,Associazione Sportiva Roma,2022/2023,serie-a,Centre-Back,27,Brazil,1,33,3,0,2796
546543,Darwin Núñez,294,Sport Lisboa e Benfica,2020/2021,uefa-champions-league-qualifying,Centre-Forward,26,Uruguay,1,1,0,0,25
546543,Darwin Núñez,294,Sport Lisboa e Benfica,2020/2021,uefa-europa-league,Centre-Forward,26,Uruguay,1,7,5,1,438
546543,Darwin Núñez,294,Sport Lisboa e Benfica,2020/2021,liga-portugal,Centre-Forward,26,Uruguay,1,29,6,10,1791
546543,Darwin Núñez,294,Sport Lisboa e Benfica,2020/2021,allianz-cup,Centre-Forward,26,Uruguay,1,2,0,1,210
546543,Darwin Núñez,294,Sport Lisboa e Benfica,2020/2021,supertaca-candido-de-oliveira,Centre-Forward,26,Uruguay,1,1,0,0,90
546543,Darwin Núñez,294,Sport Lisboa e Benfica,2021/2022,uefa-champions-league,Centre-Forward,26,Uruguay,1,10,6,0,614
546543,Darwin Núñez,294,Sport Lisboa e Benfica,2021/2022,liga-portugal,Centre-Forward,26,Uruguay,1,28,26,4,1989
546543,Darwin Núñez,294,Sport Lisboa e Benfica,2021/2022,allianz-cup,Centre-Forward,26,Uruguay,1,1,2,0,45
546543,Darwin Núñez,31,Liverpool Football Club,2022/2023,uefa-champions-league,Centre-Forward,26,Uruguay,1,8,4,0,401
546543,Darwin Núñez,31,Liverpool Football Club,2022/2023,fa-cup,Centre-Forward,26,Uruguay,1,2,1,0,121
546543,Darwin Núñez,31,Liverpool Football Club,2022/2023,premier-league,Centre-Forward,26,Uruguay,1,29,9,3,1698
546543,Darwin Núñez,31,Liverpool Football Club,2022/2023,community-shield,Centre-Forward,26,Uruguay,1,1,1,0,31
546543,Darwin Núñez,31,Liverpool Football Club,2023/2024,efl-cup,Centre-Forward,26,Uruguay,1,5,1,3,246
546543,Darwin Núñez,31,Liverpool Football Club,2023/2024,uefa-europa-league,Centre-Forward,26,Uruguay,1,10,5,1,459
546543,Darwin Núñez,31,Liverpool Football Club,2023/2024,fa-cup,Centre-Forward,26,Uruguay,1,3,1,1,276
546543,Darwin Núñez,31,Liverpool Football Club,2023/2024,premier-league,Centre-Forward,26,Uruguay,1,36,11,8,2045
546543,Darwin Núñez,31,Liverpool Football Club,2024/2025,uefa-champions-league,Centre-Forward,26,Uruguay,1,9,1,1,464
546543,Darwin Núñez,31,Liverpool Football Club,2024/2025,fa-cup,Centre-Forward,26,Uruguay,1,2,0,1,122
546543,Darwin Núñez,31,Liverpool Football Club,2024/2025,premier-league,Centre-Forward,26,Uruguay,1,30,5,3,1118
554903,Mateo Retegui,252,Genoa Cricket and Football Club,2023/2024,italy-cup,Centre-Forward,27,Italy,1,2,2,1,147
554903,Mateo Retegui,252,Genoa Cricket and Football Club,2023/2024,serie-a,Centre-Forward,27,Italy,1,29,7,2,2224
554903,Mateo Retegui,800,Atalanta Bergamasca Calcio S.p.a.,2024/2025,italy-cup,Centre-Forward,27,Italy,1,2,0,1,149
554903,Mateo Retegui,800,Atalanta Bergamasca Calcio S.p.a.,2024/2025,uefa-champions-league,Centre-Forward,27,Italy,1,10,3,0,573
554903,Mateo Retegui,800,Atalanta Bergamasca Calcio S.p.a.,2024/2025,serie-a,Centre-Forward,27,Italy,1,36,25,8,2404
554903,Mateo Retegui,800,Atalanta Bergamasca Calcio S.p.a.,2024/2025,uefa-super-cup,Centre-Forward,27,Italy,1,1,0,0,28
569366,Enzo Millot,162,Association sportive de Monaco Football Club,2020/2021,ligue-1,Attacking Midfield,23,France,1,2,0,0,39
569366,Enzo Millot,79,Verein für Bewegungsspiele Stuttgart 1893,2021/2022,bundesliga,Attacking Midfield,23,France,1,6,0,1,48
569366,Enzo Millot,79,Verein für Bewegungsspiele Stuttgart 1893,2022/2023,dfb-pokal,Attacking Midfield,23,France,1,4,2,0,131
569366,Enzo Millot,79,Verein für Bewegungsspiele Stuttgart 1893,2022/2023,bundesliga,Attacking Midfield,23,France,1,23,0,1,882
569366,Enzo Millot,79,Verein für Bewegungsspiele Stuttgart 1893,2023/2024,dfb-pokal,Attacking Midfield,23,France,1,4,1,3,237
569366,Enzo Millot,79,Verein für Bewegungsspiele Stuttgart 1893,2023/2024,bundesliga,Attacking Midfield,23,France,1,31,5,8,2255
569366,Enzo Millot,79,Verein für Bewegungsspiele Stuttgart 1893,2024/2025,uefa-champions-league,Attacking Midfield,23,France,1,8,2,3,691
569366,Enzo Millot,79,Verein für Bewegungsspiele Stuttgart 1893,2024/2025,dfb-pokal,Attacking Midfield,23,France,1,5,3,0,224
569366,Enzo Millot,79,Verein für Bewegungsspiele Stuttgart 1893,2024/2025,franz-beckenbauer-supercup,Attacking Midfield,23,France,1,1,1,0,90
569366,Enzo Millot,79,Verein für Bewegungsspiele Stuttgart 1893,2024/2025,bundesliga,Attacking Midfield,23,France,1,29,6,5,1851
57280,Giacomo Bonaventura,800,Atalanta Bergamasca Calcio S.p.a.,2012/2013,italy-cup,Attacking Midfield,36,Italy,1,1,1,0,60
57280,Giacomo Bonaventura,800,Atalanta Bergamasca Calcio S.p.a.,2012/2013,serie-a,Attacking Midfield,36,Italy,1,35,7,4,2642
57280,Giacomo Bonaventura,800,Atalanta Bergamasca Calcio S.p.a.,2013/2014,serie-a,Attacking Midfield,36,Italy,1,31,5,4,2520
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2014/2015,italy-cup,Attacking Midfield,36,Italy,1,1,0,0,90
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2014/2015,serie-a,Attacking Midfield,36,Italy,1,33,7,4,2574
57280,Giacomo Bonaventura,800,Atalanta Bergamasca Calcio S.p.a.,2014/2015,italy-cup,Attacking Midfield,36,Italy,1,1,0,1,90
57280,Giacomo Bonaventura,800,Atalanta Bergamasca Calcio S.p.a.,2014/2015,serie-a,Attacking Midfield,36,Italy,1,1,0,0,90
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2015/2016,italy-cup,Attacking Midfield,36,Italy,1,6,1,0,469
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2015/2016,serie-a,Attacking Midfield,36,Italy,1,33,6,11,2841
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2016/2017,italy-cup,Attacking Midfield,36,Italy,1,2,1,1,180
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2016/2017,serie-a,Attacking Midfield,36,Italy,1,19,3,4,1574
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2016/2017,supercoppa-italiana,Attacking Midfield,36,Italy,1,1,1,0,120
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2017/2018,italy-cup,Attacking Midfield,36,Italy,1,5,0,0,460
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2017/2018,uefa-europa-league,Attacking Midfield,36,Italy,1,6,0,0,346
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2017/2018,uefa-europa-league-qualifying,Attacking Midfield,36,Italy,1,3,1,0,198
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2017/2018,serie-a,Attacking Midfield,36,Italy,1,33,8,4,2554
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2018/2019,uefa-europa-league,Attacking Midfield,36,Italy,1,2,0,0,144
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2018/2019,serie-a,Attacking Midfield,36,Italy,1,8,3,0,653
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2019/2020,italy-cup,Attacking Midfield,36,Italy,1,3,1,0,203
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2019/2020,serie-a,Attacking Midfield,36,Italy,1,19,3,0,944
57280,Giacomo Bonaventura,430,Associazione Calcio Fiorentina,2020/2021,italy-cup,Attacking Midfield,36,Italy,1,1,0,0,120
57280,Giacomo Bonaventura,430,Associazione Calcio Fiorentina,2020/2021,serie-a,Attacking Midfield,36,Italy,1,34,3,3,2267
57280,Giacomo Bonaventura,5,Associazione Calcio Milan,2020/2021,serie-a,Attacking Midfield,36,Italy,1,10,0,6,383
57280,Giacomo Bonaventura,430,Associazione Calcio Fiorentina,2021/2022,italy-cup,Attacking Midfield,36,Italy,1,4,0,1,229
57280,Giacomo Bonaventura,430,Associazione Calcio Fiorentina,2021/2022,serie-a,Attacking Midfield,36,Italy,1,31,4,8,2280
57280,Giacomo Bonaventura,430,Associazione Calcio Fiorentina,2022/2023,italy-cup,Attacking Midfield,36,Italy,1,4,0,0,209
57280,Giacomo Bonaventura,430,Associazione Calcio Fiorentina,2022/2023,uefa-conference-league-qualifiers,Attacking Midfield,36,Italy,1,1,0,0,90
57280,Giacomo Bonaventura,430,Associazione Calcio Fiorentina,2022/2023,serie-a,Attacking Midfield,36,Italy,1,30,5,3,1916
57280,Giacomo Bonaventura,430,Associazione Calcio Fiorentina,2023/2024,italy-cup,Attacking Midfield,36,Italy,1,3,0,0,240
57280,Giacomo Bonaventura,430,Associazione Calcio Fiorentina,2023/2024,uefa-conference-league-qualifiers,Attacking Midfield,36,Italy,1,2,0,0,157
57280,Giacomo Bonaventura,430,Associazione Calcio Fiorentina,2023/2024,serie-a,Attacking Midfield,36,Italy,1,31,8,3,2287
57280,Giacomo Bonaventura,430,Associazione Calcio Fiorentina,2023/2024,supercoppa-italiana,Attacking Midfield,36,Italy,1,1,0,0,88
574772,Lázaro,3302,UD Almería,2022/2023,copa-del-rey,Left Winger,24,Brazil,1,1,0,0,54
574772,Lázaro,3302,UD Almería,2022/2023,laliga,Left Winger,24,Brazil,1,19,6,0,712
574772,Lázaro,3302,UD Almería,2023/2024,copa-del-rey,Left Winger,24,Brazil,1,2,0,0,102
574772,Lázaro,3302,UD Almería,2023/2024,laliga,Left Winger,24,Brazil,1,14,0,0,273
575594,Ismaël Kandouss,3948,Royale Union Saint-Gilloise,2021/2022,jupiler-pro-league,Centre-Back,28,Morocco,1,31,1,0,2501
575594,Ismaël Kandouss,3948,Royale Union Saint-Gilloise,2022/2023,jupiler-pro-league,Centre-Back,28,Morocco,1,27,1,0,2139
575594,Ismaël Kandouss,3948,Royale Union Saint-Gilloise,2022/2023,uefa-europa-league,Centre-Back,28,Morocco,1,10,0,0,830
575594,Ismaël Kandouss,157,Koninklijke Atletiek Associatie Gent,2023/2024,jupiler-pro-league,Centre-Back,28,Morocco,1,27,1,0,2157
575594,Ismaël Kandouss,157,Koninklijke Atletiek Associatie Gent,2023/2024,uefa-conference-league-qualifiers,Centre-Back,28,Morocco,1,6,0,0,453
575594,Ismaël Kandouss,157,Koninklijke Atletiek Associatie Gent,2024/2025,jupiler-pro-league,Centre-Back,28,Morocco,1,1,0,0,3
575594,Ismaël Kandouss,157,Koninklijke Atletiek Associatie Gent,2024/2025,uefa-conference-league-qualifiers,Centre-Back,28,Morocco,1,1,0,0,20
577486,Gastón Álvarez,3709,Getafe Club de Fútbol S. A. D. Team Dubai,2022/2023,copa-del-rey,Centre-Back,26,Uruguay,1,3,0,0,145
577486,Gastón Álvarez,3709,Getafe Club de Fútbol S. A. D. Team Dubai,2022/2023,laliga,Centre-Back,26,Uruguay,1,22,2,0,1504
577486,Gastón Álvarez,3709,Getafe Club de Fútbol S. A. D. Team Dubai,2023/2024,copa-del-rey,Centre-Back,26,Uruguay,1,3,0,0,157
577486,Gastón Álvarez,3709,Getafe Club de Fútbol S. A. D. Team Dubai,2023/2024,laliga,Centre-Back,26,Uruguay,1,34,2,0,2536
586855,Loreintz Rosier,1465,Grupo Desportivo Estoril Praia,2021/2022,liga-portugal,Defensive Midfield,27,France,1,32,3,1,2292
586855,Loreintz Rosier,1465,Grupo Desportivo Estoril Praia,2021/2022,allianz-cup,Defensive Midfield,27,France,1,2,0,0,180
586855,Loreintz Rosier,1465,Grupo Desportivo Estoril Praia,2022/2023,liga-portugal,Defensive Midfield,27,France,1,12,0,1,1035
586855,Loreintz Rosier,1465,Grupo Desportivo Estoril Praia,2022/2023,allianz-cup,Defensive Midfield,27,France,1,4,0,0,263
586855,Loreintz Rosier,385,Fortuna Sittardia Combinatie,2023/2024,eredivisie,Defensive Midfield,27,France,1,30,1,0,1706
